gender,age,country,sim_spent,day
F,26,Spain,9.75,monday
M,26,Spain,10.46,thursday
F,31,Spain,10.23,thursday
M,28,Colombia,8.48,tuesday
F,28,Mexico,8.91,tuesday
M,27,Spain,11.14,friday
M,31,Mexico,4.61,tuesday
M,33,Colombia,9.66,wednesday
F,26,Mexico,12.66,wednesday
F,35,Mexico,11.97,monday
F,29,Mexico,13.47,wednesday
M,31,Peru,10.93,tuesday
F,35,Mexico,8.04,friday
F,29,Spain,13.01,thursday
F,32,Peru,10.51,wednesday
M,32,Colombia,9.84,friday
F,27,Spain,12.8,wednesday
M,31,Colombia,8.61,thursday
M,32,Mexico,8.58,wednesday
M,33,Colombia,9.21,thursday
M,26,Colombia,11.5,thursday
M,21,Colombia,9.62,wednesday
M,32,Spain,5.98,thursday
F,27,Peru,10.37,wednesday
M,33,Peru,8.76,wednesday
M,31,Spain,10.16,wednesday
M,27,Colombia,9.81,friday
M,23,Mexico,10.6,thursday
F,26,Colombia,12.77,tuesday
F,30,Colombia,11.19,friday
F,27,Peru,4.78,wednesday
M,30,Spain,10.93,monday
M,33,Spain,12.95,thursday
F,34,Peru,12.74,wednesday
M,32,Spain,9.29,monday
M,34,Colombia,11.21,friday
F,29,Peru,12.88,monday
F,34,Peru,9.88,thursday
M,29,Spain,6.13,thursday
M,25,Colombia,13.07,friday
F,29,Mexico,8.71,tuesday
M,32,Mexico,7.34,tuesday
F,33,Colombia,8.29,monday
F,31,Peru,6.66,thursday
M,27,Colombia,11.78,friday
M,34,Peru,8.36,wednesday
F,24,Spain,4.87,friday
F,33,Spain,11.19,tuesday
F,31,Peru,12.06,friday
M,29,Mexico,8.56,tuesday
F,31,Peru,13.16,monday
F,28,Spain,9.77,wednesday
M,33,Mexico,17.76,monday
M,34,Colombia,12.42,thursday
F,33,Mexico,10.3,thursday
M,33,Peru,12.41,monday
M,30,Colombia,12.67,friday
F,29,Colombia,10.54,wednesday
M,31,Peru,6.41,friday
F,28,Colombia,9.06,wednesday
F,37,Peru,14.84,wednesday
F,34,Peru,9.97,tuesday
M,30,Mexico,10.16,thursday
M,28,Mexico,11.12,tuesday
F,29,Spain,11.48,wednesday
M,25,Colombia,11.92,tuesday
F,26,Spain,6.63,friday
M,37,Peru,9.02,monday
M,26,Spain,12.79,friday
F,25,Mexico,14.63,tuesday
M,32,Spain,8.99,thursday
M,30,Mexico,8.44,tuesday
M,30,Peru,12.44,tuesday
M,25,Spain,11.79,thursday
F,25,Spain,10.33,thursday
M,31,Mexico,8.89,friday
M,28,Peru,10.79,thursday
F,22,Colombia,11.58,friday
M,24,Mexico,12.28,monday
F,27,Mexico,6.62,wednesday
F,25,Mexico,9.98,wednesday
F,41,Spain,12.35,tuesday
F,25,Peru,10.59,monday
M,30,Spain,10.24,wednesday
F,35,Peru,10.38,monday
F,31,Mexico,6.55,tuesday
M,34,Mexico,9.29,thursday
F,29,Mexico,9.03,tuesday
F,31,Spain,8.93,friday
M,39,Mexico,10.28,wednesday
M,24,Spain,10.23,thursday
F,35,Mexico,11.28,thursday
M,26,Peru,10.05,tuesday
F,35,Colombia,7.73,thursday
M,26,Colombia,8.28,wednesday
M,31,Spain,10.1,friday
M,30,Colombia,10.7,wednesday
M,30,Colombia,8.12,thursday
F,30,Peru,10.44,friday
F,26,Colombia,9.47,friday
F,38,Peru,12.06,wednesday
M,30,Mexico,10.88,monday
F,24,Colombia,9.39,wednesday
F,28,Mexico,9.42,friday
M,35,Peru,11.37,wednesday
M,34,Colombia,10.34,thursday
F,34,Spain,10.18,tuesday
F,37,Colombia,10.96,friday
M,35,Colombia,9.53,friday
M,28,Spain,7.47,friday
M,28,Mexico,11.52,tuesday
F,31,Peru,10.53,wednesday
F,28,Mexico,6.48,thursday
F,21,Spain,12.7,tuesday
M,29,Mexico,10.94,friday
M,26,Colombia,10.81,wednesday
M,34,Peru,10.97,monday
M,28,Colombia,11.8,thursday
M,32,Colombia,10.3,thursday
M,23,Peru,10.41,wednesday
F,31,Mexico,7.28,tuesday
F,30,Spain,10.7,wednesday
M,28,Spain,8.17,friday
F,24,Mexico,10.83,friday
M,29,Colombia,9.64,monday
F,34,Mexico,9.34,friday
M,32,Peru,8.43,wednesday
M,31,Spain,12.03,thursday
F,23,Peru,7.45,wednesday
F,33,Mexico,10.17,tuesday
M,27,Colombia,9.74,wednesday
M,29,Mexico,12.28,friday
M,35,Mexico,11.62,friday
M,27,Spain,10.14,monday
M,19,Mexico,11.84,tuesday
F,31,Peru,11.16,tuesday
M,27,Spain,5.4,thursday
F,27,Mexico,6.58,friday
F,29,Spain,9.39,tuesday
M,30,Mexico,7.33,thursday
M,36,Mexico,9.77,tuesday
M,28,Mexico,9.91,friday
M,34,Colombia,11.93,monday
M,32,Colombia,15.05,wednesday
F,31,Colombia,10.04,wednesday
M,30,Peru,8.64,monday
M,33,Spain,9.73,friday
F,29,Colombia,10.41,wednesday
F,26,Peru,11.41,friday
M,27,Colombia,14.94,wednesday
M,26,Colombia,12.25,tuesday
F,27,Colombia,9.52,monday
M,31,Mexico,14.03,friday
F,28,Peru,12.53,wednesday
F,26,Peru,11.11,thursday
M,28,Spain,11.19,friday
M,31,Colombia,11.87,thursday
F,26,Mexico,10.25,wednesday
M,37,Peru,11.84,monday
M,34,Spain,7.33,friday
F,31,Mexico,9.53,friday
F,28,Colombia,11.14,monday
M,25,Peru,7.65,tuesday
M,26,Mexico,11.16,tuesday
M,30,Spain,11.12,wednesday
M,36,Colombia,8.22,friday
F,29,Colombia,12.37,wednesday
M,30,Mexico,10.86,wednesday
M,28,Peru,9.6,tuesday
F,31,Peru,11.97,tuesday
F,31,Peru,8.25,tuesday
M,36,Peru,9.46,monday
M,26,Spain,8.92,thursday
M,27,Mexico,12.43,thursday
M,31,Peru,10.6,thursday
F,37,Mexico,7.87,thursday
F,21,Colombia,10.9,monday
M,29,Colombia,8.03,monday
F,34,Peru,11.22,wednesday
F,32,Colombia,10.63,wednesday
F,36,Spain,9.89,monday
F,38,Colombia,10.38,tuesday
F,27,Colombia,11.59,tuesday
F,34,Spain,6.41,tuesday
M,30,Peru,9.68,thursday
F,37,Spain,8.73,tuesday
F,26,Colombia,10.97,monday
M,24,Peru,9.35,friday
F,30,Spain,12.69,thursday
M,29,Colombia,12.01,thursday
F,32,Colombia,12.59,monday
M,34,Mexico,11.02,monday
F,24,Mexico,9.01,thursday
F,32,Colombia,9.19,wednesday
M,31,Spain,12.1,thursday
F,34,Colombia,8.34,friday
F,30,Mexico,11.91,friday
M,39,Spain,13.41,friday
M,30,Mexico,9.51,wednesday
M,29,Mexico,9.18,thursday
F,29,Mexico,7.43,monday
M,32,Colombia,9.41,tuesday
F,30,Colombia,10.58,thursday
F,32,Spain,9.38,wednesday
F,31,Mexico,11.85,thursday
F,30,Spain,14.92,thursday
F,25,Spain,7.7,thursday
M,28,Peru,12.69,friday
M,29,Peru,10.03,monday
F,29,Mexico,9.21,wednesday
M,24,Colombia,8.67,wednesday
M,34,Colombia,9.93,tuesday
M,27,Colombia,11.49,friday
M,30,Peru,11.92,tuesday
F,24,Mexico,9.68,thursday
M,34,Spain,9.82,tuesday
F,26,Mexico,8.21,friday
M,31,Peru,9.68,thursday
F,34,Colombia,10.54,monday
F,35,Spain,9.66,tuesday
M,31,Colombia,10.42,thursday
F,31,Mexico,10.11,thursday
F,37,Spain,13.76,thursday
F,33,Spain,6.53,friday
M,32,Mexico,10.32,monday
F,37,Colombia,8.97,friday
M,28,Colombia,12.86,tuesday
F,34,Mexico,12.24,friday
M,23,Mexico,11.03,wednesday
F,25,Mexico,9.27,tuesday
F,36,Colombia,8.92,monday
M,33,Colombia,10.34,monday
F,36,Spain,9.84,thursday
M,23,Mexico,10.25,monday
F,30,Colombia,11.31,thursday
M,29,Mexico,9.39,friday
F,26,Colombia,10.25,wednesday
F,33,Colombia,6.86,tuesday
F,31,Colombia,13.92,friday
M,24,Spain,13.04,thursday
M,31,Colombia,9.25,thursday
F,34,Spain,8.39,friday
F,29,Mexico,10.91,wednesday
M,28,Spain,8.54,friday
M,30,Colombia,10.1,tuesday
F,36,Spain,8.32,wednesday
M,34,Peru,9.21,monday
M,33,Spain,6.49,wednesday
F,29,Peru,7.1,tuesday
M,19,Mexico,12.96,tuesday
F,31,Mexico,13.12,monday
M,33,Peru,8.79,monday
M,30,Mexico,9.1,friday
M,26,Mexico,8.18,friday
F,32,Mexico,9.81,thursday
F,31,Spain,8.18,thursday
M,23,Colombia,13.39,thursday
F,23,Mexico,8.34,wednesday
F,30,Colombia,7.7,monday
F,30,Peru,7.98,tuesday
M,29,Colombia,10.57,tuesday
F,32,Peru,11.91,monday
F,25,Peru,10.19,wednesday
F,25,Colombia,11.79,wednesday
M,32,Spain,8.32,friday
M,28,Colombia,11.97,wednesday
F,25,Peru,7.24,thursday
F,30,Colombia,10.65,wednesday
F,30,Spain,7.16,thursday
M,31,Mexico,10.18,tuesday
F,28,Spain,9.63,monday
F,24,Peru,14.53,tuesday
M,35,Mexico,8.34,wednesday
F,30,Mexico,9.44,monday
F,28,Mexico,7.97,friday
M,29,Colombia,8.74,monday
M,32,Colombia,11.61,friday
F,32,Mexico,8.9,friday
F,30,Peru,12.9,thursday
M,29,Colombia,10.81,thursday
M,27,Spain,11.75,friday
M,27,Mexico,11.18,wednesday
F,33,Colombia,6.98,thursday
F,32,Spain,13.11,wednesday
F,27,Colombia,12.84,thursday
M,35,Spain,13.88,wednesday
M,30,Mexico,9.48,wednesday
F,29,Spain,13.73,monday
M,20,Mexico,9.14,tuesday
M,26,Peru,6.96,wednesday
M,33,Spain,12.62,tuesday
F,35,Mexico,9.51,monday
M,21,Mexico,10.59,tuesday
M,27,Spain,8.26,monday
F,29,Mexico,10.7,friday
F,26,Peru,10.99,friday
F,24,Spain,8.71,thursday
M,28,Peru,10.56,monday
F,32,Peru,10.76,friday
F,31,Colombia,9.65,monday
M,30,Colombia,8.82,thursday
M,34,Peru,9.47,monday
M,27,Mexico,8.17,friday
M,27,Mexico,11.86,friday
F,28,Spain,9.8,friday
F,31,Spain,11.85,tuesday
F,22,Spain,10.53,monday
M,25,Mexico,10.3,wednesday
M,31,Mexico,13.11,thursday
M,30,Mexico,9.78,thursday
F,34,Peru,8.76,thursday
M,35,Peru,7.95,wednesday
M,23,Mexico,9.59,wednesday
F,36,Mexico,11.27,thursday
M,30,Peru,9.2,thursday
F,27,Peru,10.13,thursday
F,31,Colombia,10.58,wednesday
M,32,Spain,10.73,wednesday
M,32,Peru,10.37,friday
F,34,Peru,9.76,friday
M,37,Colombia,8.26,monday
M,27,Peru,9.89,friday
M,30,Peru,7.84,monday
F,29,Colombia,11.4,thursday
M,28,Spain,7.68,thursday
M,33,Colombia,11.29,thursday
F,33,Spain,8.99,thursday
M,28,Peru,7.01,wednesday
M,33,Spain,8.87,wednesday
F,34,Peru,10.31,wednesday
M,34,Mexico,7.55,tuesday
F,28,Peru,10.69,thursday
F,30,Spain,13.8,tuesday
M,33,Colombia,11.86,thursday
F,28,Mexico,9.57,friday
F,35,Colombia,13.35,tuesday
F,30,Colombia,8.47,tuesday
F,29,Peru,7.84,tuesday
F,27,Mexico,10.75,friday
M,26,Spain,12.99,wednesday
F,25,Colombia,7.75,wednesday
F,26,Mexico,7.47,friday
M,29,Mexico,9.22,monday
F,33,Mexico,11.39,thursday
F,28,Mexico,12.68,friday
F,34,Spain,8.46,tuesday
M,30,Spain,11.99,tuesday
F,35,Spain,12.33,wednesday
F,33,Peru,11.87,tuesday
M,30,Peru,12.24,monday
F,24,Colombia,12.0,wednesday
F,31,Peru,11.14,tuesday
F,38,Mexico,8.12,thursday
F,27,Colombia,8.95,thursday
F,23,Peru,11.39,monday
F,32,Peru,11.38,friday
M,34,Mexico,9.17,wednesday
M,26,Spain,9.8,thursday
F,29,Mexico,8.8,thursday
M,28,Mexico,8.22,wednesday
F,20,Spain,6.33,monday
M,34,Peru,7.42,wednesday
F,30,Colombia,7.38,thursday
F,30,Mexico,7.58,tuesday
F,27,Colombia,10.24,friday
M,29,Mexico,10.35,friday
F,34,Spain,8.63,thursday
F,34,Mexico,9.25,tuesday
F,34,Colombia,10.46,tuesday
F,27,Mexico,9.48,thursday
F,22,Spain,11.97,monday
F,33,Mexico,8.48,friday
F,30,Spain,10.69,friday
F,31,Mexico,10.52,wednesday
F,34,Mexico,11.12,friday
F,29,Spain,13.16,monday
F,32,Peru,11.19,tuesday
F,27,Spain,10.65,monday
F,25,Spain,9.32,wednesday
F,31,Colombia,12.82,monday
F,34,Mexico,11.48,wednesday
M,28,Colombia,11.91,wednesday
F,28,Mexico,11.08,friday
M,28,Colombia,10.52,monday
F,29,Spain,8.17,friday
M,31,Peru,7.11,tuesday
M,36,Peru,9.56,friday
M,32,Mexico,11.14,wednesday
F,29,Colombia,9.53,wednesday
M,32,Spain,11.88,monday
M,25,Colombia,10.36,wednesday
F,31,Colombia,9.82,wednesday
F,27,Spain,8.71,friday
F,33,Colombia,10.4,friday
F,27,Mexico,9.33,thursday
F,29,Mexico,12.76,friday
M,30,Colombia,9.26,friday
M,29,Peru,13.57,wednesday
M,31,Peru,7.31,monday
F,39,Spain,12.29,thursday
M,28,Spain,8.34,thursday
M,25,Mexico,8.45,wednesday
M,31,Colombia,12.86,wednesday
M,31,Spain,6.39,wednesday
F,33,Spain,10.42,tuesday
F,27,Spain,5.86,tuesday
F,33,Colombia,8.81,thursday
M,31,Spain,11.89,wednesday
M,35,Peru,11.18,monday
M,30,Peru,11.4,wednesday
M,33,Colombia,10.84,monday
M,21,Spain,10.75,tuesday
M,28,Mexico,9.27,wednesday
M,27,Peru,11.54,friday
M,37,Mexico,6.93,monday
M,25,Spain,11.46,tuesday
F,29,Peru,12.31,friday
M,25,Colombia,7.46,tuesday
M,30,Colombia,8.78,friday
M,36,Colombia,12.21,thursday
M,32,Mexico,11.42,friday
F,28,Spain,12.22,wednesday
F,34,Mexico,10.54,friday
M,27,Spain,11.06,thursday
M,29,Spain,5.28,thursday
M,25,Spain,9.24,wednesday
M,25,Peru,9.65,thursday
M,37,Spain,9.47,wednesday
M,29,Colombia,10.7,tuesday
F,29,Mexico,11.9,friday
M,36,Mexico,9.75,tuesday
F,28,Colombia,14.89,wednesday
F,21,Peru,9.78,thursday
M,21,Colombia,7.33,wednesday
F,30,Mexico,11.23,thursday
F,25,Peru,7.37,wednesday
M,28,Peru,10.92,monday
F,29,Spain,9.99,tuesday
M,33,Colombia,7.05,thursday
M,38,Colombia,9.98,monday
F,25,Peru,10.56,thursday
F,27,Spain,4.34,friday
F,33,Spain,9.77,monday
F,34,Spain,12.09,tuesday
M,36,Colombia,10.54,monday
M,29,Spain,8.59,thursday
F,25,Colombia,10.23,wednesday
F,31,Colombia,9.23,tuesday
M,26,Colombia,15.43,tuesday
M,25,Spain,9.53,monday
M,33,Spain,13.46,tuesday
M,32,Colombia,7.5,tuesday
F,19,Mexico,9.13,wednesday
M,31,Mexico,7.58,tuesday
M,33,Spain,12.94,tuesday
F,37,Mexico,7.5,tuesday
F,19,Mexico,5.53,thursday
F,36,Spain,10.29,tuesday
M,36,Mexico,10.5,thursday
M,40,Spain,9.46,tuesday
F,29,Spain,9.92,thursday
M,33,Mexico,9.81,tuesday
M,30,Colombia,10.91,tuesday
M,31,Spain,13.9,monday
M,29,Mexico,8.57,monday
F,32,Peru,9.32,wednesday
F,25,Mexico,12.75,friday
M,28,Colombia,6.71,thursday
M,32,Colombia,9.11,friday
F,33,Mexico,10.67,wednesday
F,34,Spain,10.59,friday
F,32,Peru,12.41,friday
M,27,Mexico,10.23,wednesday
F,35,Colombia,11.27,monday
M,31,Spain,11.32,monday
M,32,Peru,7.14,thursday
M,31,Peru,8.76,friday
M,31,Colombia,5.79,monday
M,35,Mexico,7.21,tuesday
F,40,Spain,5.54,tuesday
M,29,Spain,8.51,friday
F,38,Mexico,11.56,friday
F,33,Spain,11.1,friday
F,32,Spain,10.69,monday
M,32,Peru,14.42,tuesday
F,25,Colombia,7.7,friday
F,34,Colombia,13.96,monday
F,28,Spain,11.51,thursday
M,33,Peru,10.81,friday
M,31,Spain,14.4,thursday
M,34,Peru,9.89,thursday
M,31,Mexico,6.7,tuesday
M,25,Mexico,9.14,wednesday
F,28,Peru,11.52,friday
F,31,Spain,12.37,thursday
F,36,Mexico,12.72,wednesday
F,33,Colombia,11.98,friday
M,25,Peru,8.47,thursday
F,33,Peru,7.01,monday
F,31,Peru,11.58,thursday
M,31,Peru,11.74,tuesday
F,26,Peru,10.78,wednesday
F,30,Peru,8.02,wednesday
M,26,Colombia,9.11,tuesday
M,34,Colombia,13.58,thursday
F,29,Colombia,9.16,friday
F,26,Spain,5.57,tuesday
M,20,Spain,9.71,thursday
F,27,Colombia,10.15,thursday
M,29,Peru,8.05,friday
F,30,Colombia,6.87,friday
M,30,Spain,5.55,wednesday
F,23,Peru,11.97,tuesday
M,26,Peru,9.33,friday
M,35,Mexico,7.4,wednesday
M,33,Colombia,9.72,friday
F,32,Mexico,9.22,tuesday
M,30,Spain,8.94,friday
M,30,Peru,14.05,tuesday
M,25,Peru,8.17,monday
M,30,Peru,7.76,thursday
M,31,Spain,11.6,friday
M,27,Colombia,12.37,tuesday
F,19,Spain,8.9,thursday
M,30,Spain,9.33,monday
F,30,Spain,12.33,thursday
F,31,Colombia,11.49,tuesday
M,30,Peru,9.6,monday
F,31,Colombia,8.83,wednesday
M,34,Mexico,11.7,wednesday
F,31,Peru,6.39,tuesday
M,32,Colombia,10.37,monday
M,28,Peru,9.46,wednesday
M,29,Spain,11.2,tuesday
F,33,Spain,9.41,wednesday
F,33,Peru,10.59,tuesday
M,39,Spain,15.34,wednesday
F,31,Spain,8.63,thursday
M,26,Peru,10.57,tuesday
F,26,Peru,10.16,tuesday
M,33,Spain,13.02,thursday
M,30,Peru,8.92,friday
F,34,Spain,7.76,monday
F,30,Mexico,9.51,friday
M,35,Spain,12.33,monday
F,31,Colombia,11.81,tuesday
M,31,Spain,8.44,wednesday
F,27,Peru,10.24,friday
M,31,Peru,8.31,thursday
M,34,Peru,11.09,wednesday
F,27,Peru,10.99,wednesday
M,24,Spain,10.96,wednesday
M,29,Mexico,7.25,thursday
M,32,Peru,12.75,monday
M,32,Spain,9.55,thursday
M,28,Peru,9.58,wednesday
M,31,Colombia,11.85,wednesday
F,21,Colombia,10.17,thursday
F,33,Spain,11.85,tuesday
F,29,Colombia,11.14,tuesday
M,28,Peru,13.8,monday
F,19,Spain,12.59,thursday
F,27,Mexico,13.16,friday
F,27,Spain,8.37,friday
F,27,Colombia,11.09,monday
M,26,Colombia,9.42,friday
F,22,Peru,7.69,tuesday
M,34,Colombia,10.94,tuesday
F,33,Spain,7.91,wednesday
M,29,Peru,8.18,wednesday
F,31,Mexico,8.14,friday
M,32,Spain,11.68,friday
F,32,Spain,11.89,wednesday
F,30,Colombia,9.33,monday
F,32,Mexico,9.65,wednesday
M,39,Spain,10.46,thursday
M,33,Spain,8.21,wednesday
M,31,Peru,12.05,thursday
M,34,Spain,8.65,thursday
M,28,Colombia,11.83,thursday
M,28,Peru,13.04,tuesday
M,33,Colombia,11.28,monday
F,29,Mexico,9.11,monday
M,22,Mexico,7.82,wednesday
F,28,Spain,8.76,tuesday
M,32,Mexico,10.09,tuesday
M,23,Colombia,12.42,monday
M,29,Colombia,12.39,monday
M,24,Spain,8.46,thursday
F,33,Mexico,8.04,thursday
F,23,Colombia,8.4,tuesday
F,33,Colombia,11.22,tuesday
F,26,Spain,9.46,thursday
M,34,Mexico,10.62,monday
M,33,Mexico,9.62,monday
M,31,Mexico,9.53,tuesday
F,31,Mexico,12.18,wednesday
M,26,Spain,9.78,tuesday
F,30,Colombia,11.68,wednesday
M,28,Colombia,13.21,tuesday
M,30,Colombia,10.58,friday
F,36,Peru,7.47,friday
F,32,Colombia,12.39,tuesday
M,34,Mexico,7.89,wednesday
M,31,Colombia,10.79,monday
M,31,Peru,11.37,tuesday
M,33,Colombia,7.45,friday
M,28,Peru,5.83,tuesday
F,27,Peru,10.88,tuesday
F,31,Peru,7.56,friday
M,30,Colombia,7.92,monday
M,28,Peru,10.16,wednesday
F,31,Peru,10.9,thursday
M,29,Peru,11.67,wednesday
M,36,Mexico,11.61,monday
M,32,Colombia,10.77,monday
M,28,Peru,8.9,thursday
M,36,Colombia,8.01,tuesday
M,30,Colombia,12.09,thursday
F,32,Peru,12.04,wednesday
F,34,Mexico,9.11,tuesday
M,33,Mexico,13.14,monday
F,25,Spain,11.17,monday
M,31,Colombia,12.62,wednesday
F,37,Mexico,8.33,monday
F,31,Peru,8.89,friday
M,26,Peru,12.18,thursday
M,29,Peru,9.5,thursday
M,24,Peru,8.47,tuesday
F,35,Colombia,9.46,monday
F,28,Colombia,8.16,friday
M,25,Spain,9.66,wednesday
F,27,Spain,9.17,tuesday
F,29,Colombia,9.57,thursday
M,30,Peru,10.35,thursday
M,31,Colombia,13.01,tuesday
F,33,Peru,12.37,wednesday
F,32,Mexico,9.77,friday
M,30,Spain,9.08,tuesday
M,27,Colombia,6.7,wednesday
F,33,Spain,5.16,thursday
F,32,Spain,11.76,monday
F,36,Peru,13.03,tuesday
F,33,Mexico,11.24,thursday
F,33,Mexico,5.36,friday
F,27,Mexico,9.9,wednesday
F,27,Peru,9.31,monday
M,29,Mexico,5.89,tuesday
M,30,Spain,6.91,thursday
M,35,Colombia,9.19,wednesday
F,29,Mexico,10.55,tuesday
F,33,Colombia,10.92,friday
M,26,Peru,11.57,thursday
M,32,Peru,15.6,thursday
M,34,Mexico,9.83,thursday
F,26,Mexico,12.44,tuesday
F,28,Peru,8.2,wednesday
F,30,Spain,8.86,wednesday
M,22,Peru,9.04,thursday
F,33,Spain,9.59,wednesday
M,33,Colombia,8.7,wednesday
M,28,Colombia,9.18,wednesday
F,30,Spain,10.53,monday
M,24,Colombia,13.31,friday
M,24,Mexico,11.44,tuesday
F,23,Spain,8.79,tuesday
M,25,Mexico,12.33,friday
F,32,Peru,9.16,friday
M,34,Colombia,8.24,friday
M,29,Colombia,8.65,thursday
M,39,Peru,9.97,thursday
F,32,Colombia,9.98,friday
F,32,Spain,10.88,thursday
F,33,Mexico,9.8,thursday
F,32,Mexico,11.04,wednesday
M,28,Peru,10.04,wednesday
F,28,Spain,7.46,wednesday
M,31,Colombia,5.31,wednesday
M,31,Colombia,9.56,wednesday
M,31,Peru,8.4,tuesday
M,29,Peru,7.73,monday
M,29,Spain,8.58,friday
F,26,Spain,10.95,thursday
F,31,Mexico,7.07,tuesday
F,30,Mexico,13.19,thursday
M,25,Colombia,12.21,friday
F,27,Spain,13.35,friday
F,29,Spain,10.92,monday
F,26,Peru,11.35,monday
M,32,Mexico,5.89,monday
F,24,Peru,10.57,friday
M,30,Spain,10.04,friday
F,34,Spain,8.06,friday
F,33,Peru,11.89,thursday
F,33,Spain,11.2,friday
M,30,Mexico,8.52,friday
M,27,Mexico,8.38,monday
F,30,Mexico,7.48,friday
F,35,Mexico,11.78,wednesday
F,35,Colombia,10.16,tuesday
M,34,Colombia,9.78,tuesday
F,29,Peru,14.03,wednesday
F,35,Peru,11.22,friday
F,37,Spain,8.63,friday
M,28,Spain,12.37,tuesday
F,32,Spain,11.95,tuesday
F,31,Mexico,13.23,wednesday
F,24,Colombia,9.99,tuesday
F,29,Spain,10.46,monday
M,26,Mexico,9.34,friday
F,30,Colombia,11.75,monday
M,35,Colombia,7.24,friday
M,33,Spain,8.74,friday
M,28,Peru,9.93,tuesday
M,39,Spain,6.37,friday
M,35,Peru,9.15,wednesday
F,28,Mexico,9.95,tuesday
M,31,Peru,7.72,wednesday
M,28,Peru,7.72,wednesday
M,31,Peru,10.87,monday
F,26,Mexico,10.42,friday
M,32,Colombia,13.73,friday
M,36,Spain,7.3,monday
F,26,Peru,11.88,thursday
M,23,Mexico,9.69,thursday
F,35,Spain,6.23,friday
F,29,Mexico,12.64,tuesday
F,25,Peru,8.1,thursday
F,34,Peru,8.26,wednesday
F,22,Colombia,11.04,wednesday
F,22,Peru,13.16,tuesday
M,33,Colombia,13.3,thursday
F,22,Colombia,7.92,wednesday
F,23,Mexico,8.86,tuesday
M,32,Peru,12.8,thursday
M,30,Peru,8.01,friday
F,30,Colombia,7.72,monday
M,33,Spain,13.11,monday
F,32,Peru,10.58,tuesday
M,26,Mexico,14.99,friday
M,29,Mexico,12.68,monday
F,22,Colombia,12.92,wednesday
M,27,Peru,9.23,thursday
M,25,Spain,7.69,monday
F,27,Mexico,9.02,friday
F,30,Spain,12.1,friday
M,28,Mexico,11.17,friday
M,24,Peru,9.54,thursday
F,30,Spain,9.92,thursday
M,24,Colombia,10.03,friday
F,32,Colombia,5.96,tuesday
F,27,Colombia,13.53,friday
M,26,Mexico,12.25,monday
F,27,Colombia,10.46,monday
M,31,Mexico,14.32,wednesday
F,31,Mexico,9.54,tuesday
M,29,Colombia,10.77,thursday
F,30,Spain,11.87,monday
M,36,Spain,8.82,friday
F,29,Mexico,8.88,wednesday
M,31,Colombia,13.08,tuesday
M,29,Mexico,8.6,tuesday
M,29,Mexico,10.0,thursday
M,29,Mexico,12.28,wednesday
F,21,Colombia,8.71,tuesday
M,25,Spain,9.76,friday
M,33,Colombia,14.43,tuesday
M,27,Colombia,10.37,wednesday
M,29,Spain,10.2,tuesday
F,28,Colombia,9.6,thursday
F,29,Mexico,9.23,tuesday
F,27,Colombia,9.85,tuesday
M,21,Peru,9.68,friday
M,32,Peru,6.87,thursday
F,28,Peru,8.28,monday
M,22,Spain,11.71,wednesday
F,32,Spain,11.12,thursday
F,21,Spain,12.57,tuesday
M,28,Spain,12.11,friday
M,27,Peru,11.08,wednesday
M,32,Mexico,9.99,friday
F,38,Colombia,9.03,monday
F,25,Colombia,9.56,monday
F,27,Spain,10.87,friday
M,31,Colombia,12.51,monday
F,28,Peru,8.54,tuesday
F,35,Mexico,10.99,wednesday
F,27,Mexico,9.85,tuesday
M,33,Peru,10.33,friday
M,29,Colombia,9.82,friday
F,35,Mexico,7.59,wednesday
F,28,Colombia,10.04,monday
M,40,Peru,6.8,friday
M,31,Spain,11.59,monday
M,24,Colombia,10.76,tuesday
F,27,Colombia,11.74,wednesday
M,34,Peru,11.43,monday
F,34,Spain,8.12,tuesday
F,28,Peru,11.83,monday
M,37,Spain,9.42,monday
F,32,Mexico,9.3,thursday
M,24,Colombia,11.8,friday
F,39,Spain,10.2,thursday
M,29,Spain,11.48,monday
F,25,Mexico,10.48,monday
M,34,Colombia,9.75,tuesday
F,27,Spain,10.02,monday
F,31,Peru,12.07,friday
M,27,Spain,7.51,thursday
M,29,Spain,8.06,thursday
F,28,Spain,8.35,wednesday
F,26,Peru,11.01,friday
M,23,Peru,9.67,thursday
M,33,Mexico,10.68,wednesday
M,33,Peru,11.68,thursday
F,32,Mexico,8.6,tuesday
M,32,Mexico,10.76,thursday
M,27,Colombia,10.96,wednesday
M,38,Mexico,10.74,thursday
F,32,Mexico,7.13,wednesday
M,28,Peru,13.26,tuesday
F,27,Spain,8.99,thursday
M,27,Colombia,10.77,tuesday
M,33,Mexico,9.67,friday
M,25,Peru,9.24,wednesday
F,25,Peru,11.12,tuesday
F,28,Peru,9.85,thursday
M,24,Mexico,10.02,tuesday
F,30,Colombia,12.05,wednesday
F,23,Spain,5.79,wednesday
F,28,Spain,10.16,friday
M,29,Colombia,10.93,wednesday
M,23,Colombia,12.84,wednesday
M,30,Peru,11.62,wednesday
F,28,Mexico,11.71,tuesday
M,28,Mexico,12.81,tuesday
M,29,Mexico,6.88,tuesday
F,28,Mexico,12.33,friday
M,41,Spain,12.25,friday
F,25,Colombia,7.95,monday
M,31,Spain,11.11,tuesday
F,27,Mexico,10.26,thursday
F,28,Spain,11.98,friday
M,34,Colombia,9.78,tuesday
